home_team,away_team,home_goals,away_goals,result,season
TottenhamHotspur,ManchesterCity,0,1,A,2018-2019
Arsenal,Liverpool,1,1,D,2018-2019
AFCBournemouth,ManchesterUnited,1,2,A,2018-2019
CardiffCity,LeicesterCity,0,1,A,2018-2019
Everton,BrightonandHoveAlbion,3,1,H,2018-2019
NewcastleUnited,Watford,1,0,H,2018-2019
WestHamUnited,Burnley,4,2,H,2018-2019
WolverhamptonWanderers,TottenhamHotspur,2,3,A,2018-2019
Chelsea,CrystalPalace,3,1,H,2018-2019
ManchesterCity,Southampton,6,1,H,2018-2019
HuddersfieldTownAFC,Fulham,1,0,H,2018-2019
CardiffCity,BrightonandHoveAlbion,2,1,H,2018-2019
CrystalPalace,TottenhamHotspur,0,1,A,2018-2019
HuddersfieldTownAFC,WestHamUnited,1,1,D,2018-2019
LeicesterCity,Burnley,0,0,D,2018-2019
NewcastleUnited,AFCBournemouth,2,1,H,2018-2019
Southampton,Watford,1,1,D,2018-2019
Arsenal,WolverhamptonWanderers,1,1,D,2018-2019
Chelsea,Everton,0,0,D,2018-2019
Liverpool,Fulham,2,0,H,2018-2019
ManchesterCity,ManchesterUnited,3,1,H,2018-2019
BrightonandHoveAlbion,LeicesterCity,1,1,D,2018-2019
Everton,CardiffCity,1,0,H,2018-2019
Fulham,Southampton,3,2,H,2018-2019
ManchesterUnited,CrystalPalace,0,0,D,2018-2019
TottenhamHotspur,Chelsea,3,1,H,2018-2019
Watford,Liverpool,0,3,A,2018-2019
WestHamUnited,ManchesterCity,0,4,A,2018-2019
AFCBournemouth,Arsenal,1,2,A,2018-2019
WolverhamptonWanderers,HuddersfieldTownAFC,0,2,A,2018-2019
Burnley,NewcastleUnited,1,2,A,2018-2019
CardiffCity,WolverhamptonWanderers,2,1,H,2018-2019
CrystalPalace,Burnley,2,0,H,2018-2019
HuddersfieldTownAFC,BrightonandHoveAlbion,1,2,A,2018-2019
LeicesterCity,Watford,2,0,H,2018-2019
ManchesterCity,AFCBournemouth,3,1,H,2018-2019
NewcastleUnited,WestHamUnited,0,3,A,2018-2019
Southampton,ManchesterUnited,2,2,D,2018-2019
Arsenal,TottenhamHotspur,4,2,H,2018-2019
Chelsea,Fulham,2,0,H,2018-2019
Liverpool,Everton,1,0,H,2018-2019
AFCBournemouth,HuddersfieldTownAFC,2,1,H,2018-2019
BrightonandHoveAlbion,CrystalPalace,3,1,H,2018-2019
Watford,ManchesterCity,1,2,A,2018-2019
WestHamUnited,CardiffCity,3,1,H,2018-2019
Burnley,Liverpool,1,3,A,2018-2019
Everton,NewcastleUnited,1,1,D,2018-2019
Fulham,LeicesterCity,1,1,D,2018-2019
ManchesterUnited,Arsenal,2,2,D,2018-2019
TottenhamHotspur,Southampton,3,1,H,2018-2019
WolverhamptonWanderers,Chelsea,2,1,H,2018-2019
Arsenal,HuddersfieldTownAFC,1,0,H,2018-2019
AFCBournemouth,Liverpool,0,4,A,2018-2019
Burnley,BrightonandHoveAlbion,1,0,H,2018-2019
CardiffCity,Southampton,1,0,H,2018-2019
Chelsea,ManchesterCity,2,0,H,2018-2019
LeicesterCity,TottenhamHotspur,0,2,A,2018-2019
ManchesterUnited,Fulham,4,1,H,2018-2019
WestHamUnited,CrystalPalace,3,2,H,2018-2019
NewcastleUnited,WolverhamptonWanderers,1,2,A,2018-2019
Everton,Watford,2,2,D,2018-2019
CrystalPalace,LeicesterCity,1,0,H,2018-2019
Fulham,WestHamUnited,0,2,A,2018-2019
HuddersfieldTownAFC,NewcastleUnited,0,1,A,2018-2019
ManchesterCity,Everton,3,1,H,2018-2019
TottenhamHotspur,Burnley,1,0,H,2018-2019
Watford,CardiffCity,3,2,H,2018-2019
WolverhamptonWanderers,AFCBournemouth,2,0,H,2018-2019
BrightonandHoveAlbion,Chelsea,1,2,A,2018-2019
Liverpool,ManchesterUnited,3,1,H,2018-2019
Southampton,Arsenal,3,2,H,2018-2019
WolverhamptonWanderers,Liverpool,0,2,A,2018-2019
Arsenal,Burnley,3,1,H,2018-2019
AFCBournemouth,BrightonandHoveAlbion,2,0,H,2018-2019
CardiffCity,ManchesterUnited,1,5,A,2018-2019
Chelsea,LeicesterCity,0,1,A,2018-2019
HuddersfieldTownAFC,Southampton,1,3,A,2018-2019
ManchesterCity,CrystalPalace,2,3,A,2018-2019
NewcastleUnited,Fulham,0,0,D,2018-2019
WestHamUnited,Watford,0,2,A,2018-2019
Everton,TottenhamHotspur,2,6,A,2018-2019
BrightonandHoveAlbion,Arsenal,1,1,D,2018-2019
Burnley,Everton,1,5,A,2018-2019
CrystalPalace,CardiffCity,0,0,D,2018-2019
Fulham,WolverhamptonWanderers,1,1,D,2018-2019
LeicesterCity,ManchesterCity,2,1,H,2018-2019
Liverpool,NewcastleUnited,4,0,H,2018-2019
ManchesterUnited,HuddersfieldTownAFC,3,1,H,2018-2019
TottenhamHotspur,AFCBournemouth,5,0,H,2018-2019
Watford,Chelsea,1,2,A,2018-2019
Southampton,WestHamUnited,1,2,A,2018-2019
BrightonandHoveAlbion,Everton,1,0,H,2018-2019
Fulham,HuddersfieldTownAFC,1,0,H,2018-2019
LeicesterCity,CardiffCity,0,1,A,2018-2019
Liverpool,Arsenal,5,1,H,2018-2019
TottenhamHotspur,WolverhamptonWanderers,1,3,A,2018-2019
Watford,NewcastleUnited,1,1,D,2018-2019
Burnley,WestHamUnited,2,0,H,2018-2019
CrystalPalace,Chelsea,0,1,A,2018-2019
ManchesterUnited,AFCBournemouth,4,1,H,2018-2019
Southampton,ManchesterCity,1,3,A,2018-2019
Arsenal,Fulham,4,1,H,2018-2019
CardiffCity,TottenhamHotspur,0,3,A,2018-2019
Everton,LeicesterCity,0,1,A,2018-2019
AFCBournemouth,Watford,3,3,D,2018-2019
Chelsea,Southampton,0,0,D,2018-2019
HuddersfieldTownAFC,Burnley,1,2,A,2018-2019
NewcastleUnited,ManchesterUnited,0,2,A,2018-2019
WestHamUnited,BrightonandHoveAlbion,2,2,D,2018-2019
WolverhamptonWanderers,CrystalPalace,0,2,A,2018-2019
ManchesterCity,Liverpool,2,1,H,2018-2019
BrightonandHoveAlbion,Liverpool,0,1,A,2018-2019
Burnley,Fulham,2,1,H,2018-2019
CardiffCity,HuddersfieldTownAFC,0,0,D,2018-2019
Chelsea,NewcastleUnited,2,1,H,2018-2019
CrystalPalace,Watford,1,2,A,2018-2019
LeicesterCity,Southampton,1,2,A,2018-2019
WestHamUnited,Arsenal,1,0,H,2018-2019
Everton,AFCBournemouth,2,0,H,2018-2019
TottenhamHotspur,ManchesterUnited,0,1,A,2018-2019
ManchesterCity,WolverhamptonWanderers,3,0,H,2018-2019
Arsenal,Chelsea,2,0,H,2018-2019
AFCBournemouth,WestHamUnited,2,0,H,2018-2019
Liverpool,CrystalPalace,4,3,H,2018-2019
ManchesterUnited,BrightonandHoveAlbion,2,1,H,2018-2019
NewcastleUnited,CardiffCity,3,0,H,2018-2019
Southampton,Everton,2,1,H,2018-2019
Watford,Burnley,0,0,D,2018-2019
WolverhamptonWanderers,LeicesterCity,4,3,H,2018-2019
Fulham,TottenhamHotspur,1,2,A,2018-2019
HuddersfieldTownAFC,ManchesterCity,0,3,A,2018-2019
Arsenal,CardiffCity,2,1,H,2018-2019
Fulham,BrightonandHoveAlbion,4,2,H,2018-2019
HuddersfieldTownAFC,Everton,0,1,A,2018-2019
ManchesterUnited,Burnley,2,2,D,2018-2019
NewcastleUnited,ManchesterCity,2,1,H,2018-2019
WolverhamptonWanderers,WestHamUnited,3,0,H,2018-2019
AFCBournemouth,Chelsea,4,0,H,2018-2019
Liverpool,LeicesterCity,1,1,D,2018-2019
Southampton,CrystalPalace,1,1,D,2018-2019
TottenhamHotspur,Watford,2,1,H,2018-2019
BrightonandHoveAlbion,Watford,0,0,D,2018-2019
Burnley,Southampton,1,1,D,2018-2019
CardiffCity,AFCBournemouth,2,0,H,2018-2019
Chelsea,HuddersfieldTownAFC,5,0,H,2018-2019
CrystalPalace,Fulham,2,0,H,2018-2019
Everton,WolverhamptonWanderers,1,3,A,2018-2019
TottenhamHotspur,NewcastleUnited,1,0,H,2018-2019
LeicesterCity,ManchesterUnited,0,1,A,2018-2019
ManchesterCity,Arsenal,3,1,H,2018-2019
WestHamUnited,Liverpool,1,1,D,2018-2019
Everton,ManchesterCity,0,2,A,2018-2019
BrightonandHoveAlbion,Burnley,1,3,A,2018-2019
CrystalPalace,WestHamUnited,1,1,D,2018-2019
Fulham,ManchesterUnited,0,3,A,2018-2019
HuddersfieldTownAFC,Arsenal,1,2,A,2018-2019
Liverpool,AFCBournemouth,3,0,H,2018-2019
Southampton,CardiffCity,1,2,A,2018-2019
Watford,Everton,1,0,H,2018-2019
ManchesterCity,Chelsea,6,0,H,2018-2019
TottenhamHotspur,LeicesterCity,3,1,H,2018-2019
WolverhamptonWanderers,NewcastleUnited,1,1,D,2018-2019
CardiffCity,Watford,1,5,A,2018-2019
WestHamUnited,Fulham,3,1,H,2018-2019
AFCBournemouth,WolverhamptonWanderers,1,1,D,2018-2019
Burnley,TottenhamHotspur,2,1,H,2018-2019
LeicesterCity,CrystalPalace,1,4,A,2018-2019
NewcastleUnited,HuddersfieldTownAFC,2,0,H,2018-2019
Arsenal,Southampton,2,0,H,2018-2019
ManchesterUnited,Liverpool,0,0,D,2018-2019
CardiffCity,Everton,0,3,A,2018-2019
HuddersfieldTownAFC,WolverhamptonWanderers,1,0,H,2018-2019
LeicesterCity,BrightonandHoveAlbion,2,1,H,2018-2019
NewcastleUnited,Burnley,2,0,H,2018-2019
Arsenal,AFCBournemouth,5,1,H,2018-2019
Chelsea,TottenhamHotspur,2,0,H,2018-2019
CrystalPalace,ManchesterUnited,1,3,A,2018-2019
Liverpool,Watford,5,0,H,2018-2019
ManchesterCity,WestHamUnited,1,0,H,2018-2019
Southampton,Fulham,2,0,H,2018-2019
AFCBournemouth,ManchesterCity,0,1,A,2018-2019
BrightonandHoveAlbion,HuddersfieldTownAFC,1,0,H,2018-2019
Burnley,CrystalPalace,1,3,A,2018-2019
ManchesterUnited,Southampton,3,2,H,2018-2019
TottenhamHotspur,Arsenal,1,1,D,2018-2019
WestHamUnited,NewcastleUnited,2,0,H,2018-2019
WolverhamptonWanderers,CardiffCity,2,0,H,2018-2019
Everton,Liverpool,0,0,D,2018-2019
Fulham,Chelsea,1,2,A,2018-2019
Watford,LeicesterCity,2,1,H,2018-2019
CardiffCity,WestHamUnited,2,0,H,2018-2019
CrystalPalace,BrightonandHoveAlbion,1,2,A,2018-2019
HuddersfieldTownAFC,AFCBournemouth,0,2,A,2018-2019
LeicesterCity,Fulham,3,1,H,2018-2019
ManchesterCity,Watford,3,1,H,2018-2019
NewcastleUnited,Everton,3,2,H,2018-2019
Southampton,TottenhamHotspur,2,1,H,2018-2019
Arsenal,ManchesterUnited,2,0,H,2018-2019
Chelsea,WolverhamptonWanderers,1,1,D,2018-2019
Liverpool,Burnley,4,2,H,2018-2019
AFCBournemouth,NewcastleUnited,2,2,D,2018-2019
Burnley,LeicesterCity,1,2,A,2018-2019
WestHamUnited,HuddersfieldTownAFC,4,3,H,2018-2019
Everton,Chelsea,2,0,H,2018-2019
Fulham,Liverpool,1,2,A,2018-2019
BrightonandHoveAlbion,Southampton,0,1,A,2018-2019
Burnley,WolverhamptonWanderers,2,0,H,2018-2019
CrystalPalace,HuddersfieldTownAFC,1,2,A,2018-2019
Fulham,ManchesterCity,0,1,A,2018-2019
LeicesterCity,AFCBournemouth,2,0,H,2018-2019
ManchesterUnited,Watford,2,0,H,2018-2019
WestHamUnited,Everton,0,2,A,2018-2019
CardiffCity,Chelsea,2,0,H,2018-2019
Liverpool,TottenhamHotspur,2,1,H,2018-2019
Arsenal,NewcastleUnited,2,0,H,2018-2019
Watford,Fulham,4,1,H,2018-2019
WolverhamptonWanderers,ManchesterUnited,2,1,H,2018-2019
Chelsea,BrightonandHoveAlbion,3,0,H,2018-2019
ManchesterCity,CardiffCity,2,0,H,2018-2019
TottenhamHotspur,CrystalPalace,2,0,H,2018-2019
Southampton,Liverpool,1,3,A,2018-2019
AFCBournemouth,Burnley,1,3,A,2018-2019
HuddersfieldTownAFC,LeicesterCity,1,4,A,2018-2019
NewcastleUnited,CrystalPalace,0,1,A,2018-2019
Everton,Arsenal,1,0,H,2018-2019
Chelsea,WestHamUnited,2,0,H,2018-2019
LeicesterCity,NewcastleUnited,0,1,A,2018-2019
BrightonandHoveAlbion,AFCBournemouth,0,5,A,2018-2019
Burnley,CardiffCity,2,0,H,2018-2019
Fulham,Everton,2,0,H,2018-2019
ManchesterUnited,WestHamUnited,2,1,H,2018-2019
Southampton,WolverhamptonWanderers,3,1,H,2018-2019
TottenhamHotspur,HuddersfieldTownAFC,4,0,H,2018-2019
CrystalPalace,ManchesterCity,1,3,A,2018-2019
Liverpool,Chelsea,2,0,H,2018-2019
Watford,Arsenal,0,1,A,2018-2019
BrightonandHoveAlbion,CardiffCity,0,2,A,2018-2019
AFCBournemouth,Fulham,0,1,A,2018-2019
HuddersfieldTownAFC,Watford,1,2,A,2018-2019
ManchesterCity,TottenhamHotspur,1,0,H,2018-2019
NewcastleUnited,Southampton,3,1,H,2018-2019
WestHamUnited,LeicesterCity,2,2,D,2018-2019
WolverhamptonWanderers,BrightonandHoveAlbion,0,0,D,2018-2019
Arsenal,CrystalPalace,2,3,A,2018-2019
CardiffCity,Liverpool,0,2,A,2018-2019
Everton,ManchesterUnited,4,0,H,2018-2019
Chelsea,Burnley,2,2,D,2018-2019
TottenhamHotspur,BrightonandHoveAlbion,1,0,H,2018-2019
Watford,Southampton,1,1,D,2018-2019
ManchesterUnited,ManchesterCity,0,2,A,2018-2019
WolverhamptonWanderers,Arsenal,3,1,H,2018-2019
Liverpool,HuddersfieldTownAFC,5,0,H,2018-2019
BrightonandHoveAlbion,NewcastleUnited,1,1,D,2018-2019
CrystalPalace,Everton,0,0,D,2018-2019
Fulham,CardiffCity,1,0,H,2018-2019
Southampton,AFCBournemouth,3,3,D,2018-2019
TottenhamHotspur,WestHamUnited,0,1,A,2018-2019
Watford,WolverhamptonWanderers,1,2,A,2018-2019
Burnley,ManchesterCity,0,1,A,2018-2019
LeicesterCity,Arsenal,3,0,H,2018-2019
ManchesterUnited,Chelsea,1,1,D,2018-2019
Everton,Burnley,2,0,H,2018-2019
AFCBournemouth,TottenhamHotspur,1,0,H,2018-2019
CardiffCity,CrystalPalace,2,3,A,2018-2019
NewcastleUnited,Liverpool,2,3,A,2018-2019
WestHamUnited,Southampton,3,0,H,2018-2019
WolverhamptonWanderers,Fulham,1,0,H,2018-2019
Arsenal,BrightonandHoveAlbion,1,1,D,2018-2019
Chelsea,Watford,3,0,H,2018-2019
HuddersfieldTownAFC,ManchesterUnited,1,1,D,2018-2019
ManchesterCity,LeicesterCity,1,0,H,2018-2019
BrightonandHoveAlbion,ManchesterCity,1,4,A,2018-2019
Burnley,Arsenal,1,3,A,2018-2019
CrystalPalace,AFCBournemouth,5,3,H,2018-2019
Fulham,NewcastleUnited,0,4,A,2018-2019
LeicesterCity,Chelsea,0,0,D,2018-2019
Liverpool,WolverhamptonWanderers,2,0,H,2018-2019
ManchesterUnited,CardiffCity,0,2,A,2018-2019
Southampton,HuddersfieldTownAFC,1,1,D,2018-2019
TottenhamHotspur,Everton,2,2,D,2018-2019
Watford,WestHamUnited,1,4,A,2018-2019
Liverpool,NorwichCity,4,1,H,2019-2020
WestHamUnited,ManchesterCity,0,5,A,2019-2020
AFCBournemouth,SheffieldUnited,1,1,D,2019-2020
Burnley,Southampton,3,0,H,2019-2020
CrystalPalace,Everton,0,0,D,2019-2020
Watford,BrightonandHoveAlbion,0,3,A,2019-2020
TottenhamHotspur,Astonvilla,3,1,H,2019-2020
LeicesterCity,WolverhamptonWanderers,0,0,D,2019-2020
NewcastleUnited,Arsenal,0,1,A,2019-2020
ManchesterUnited,Chelsea,4,0,H,2019-2020
Arsenal,Burnley,2,1,H,2019-2020
Astonvilla,AFCBournemouth,1,2,A,2019-2020
BrightonandHoveAlbion,WestHamUnited,1,1,D,2019-2020
Everton,Watford,1,0,H,2019-2020
NorwichCity,NewcastleUnited,3,1,H,2019-2020
Southampton,Liverpool,1,2,A,2019-2020
ManchesterCity,TottenhamHotspur,2,2,D,2019-2020
SheffieldUnited,CrystalPalace,1,0,H,2019-2020
Chelsea,LeicesterCity,1,1,D,2019-2020
WolverhamptonWanderers,ManchesterUnited,1,1,D,2019-2020
Astonvilla,Everton,2,0,H,2019-2020
NorwichCity,Chelsea,2,3,A,2019-2020
BrightonandHoveAlbion,Southampton,0,2,A,2019-2020
ManchesterUnited,CrystalPalace,1,2,A,2019-2020
SheffieldUnited,LeicesterCity,1,2,A,2019-2020
Watford,WestHamUnited,1,3,A,2019-2020
Liverpool,Arsenal,3,1,H,2019-2020
AFCBournemouth,ManchesterCity,1,3,A,2019-2020
TottenhamHotspur,NewcastleUnited,0,1,A,2019-2020
WolverhamptonWanderers,Burnley,1,1,D,2019-2020
Southampton,ManchesterUnited,1,1,D,2019-2020
Chelsea,SheffieldUnited,2,2,D,2019-2020
CrystalPalace,Astonvilla,1,0,H,2019-2020
LeicesterCity,AFCBournemouth,3,1,H,2019-2020
ManchesterCity,BrightonandHoveAlbion,4,0,H,2019-2020
NewcastleUnited,Watford,1,1,D,2019-2020
WestHamUnited,NorwichCity,2,0,H,2019-2020
Burnley,Liverpool,0,3,A,2019-2020
Everton,WolverhamptonWanderers,3,2,H,2019-2020
Arsenal,TottenhamHotspur,2,2,D,2019-2020
Liverpool,NewcastleUnited,3,1,H,2019-2020
BrightonandHoveAlbion,Burnley,1,1,D,2019-2020
ManchesterUnited,LeicesterCity,1,0,H,2019-2020
SheffieldUnited,Southampton,0,1,A,2019-2020
TottenhamHotspur,CrystalPalace,4,0,H,2019-2020
WolverhamptonWanderers,Chelsea,2,5,A,2019-2020
NorwichCity,ManchesterCity,3,2,H,2019-2020
AFCBournemouth,Everton,3,1,H,2019-2020
Watford,Arsenal,2,2,D,2019-2020
Astonvilla,WestHamUnited,0,0,D,2019-2020
Southampton,AFCBournemouth,1,3,A,2019-2020
LeicesterCity,TottenhamHotspur,2,1,H,2019-2020
Burnley,NorwichCity,2,0,H,2019-2020
Everton,SheffieldUnited,0,2,A,2019-2020
ManchesterCity,Watford,8,0,H,2019-2020
NewcastleUnited,BrightonandHoveAlbion,0,0,D,2019-2020
CrystalPalace,WolverhamptonWanderers,1,1,D,2019-2020
WestHamUnited,ManchesterUnited,2,0,H,2019-2020
Arsenal,Astonvilla,3,2,H,2019-2020
Chelsea,Liverpool,1,2,A,2019-2020
SheffieldUnited,Liverpool,0,1,A,2019-2020
Astonvilla,Burnley,2,2,D,2019-2020
AFCBournemouth,WestHamUnited,2,2,D,2019-2020
Chelsea,BrightonandHoveAlbion,2,0,H,2019-2020
CrystalPalace,NorwichCity,2,0,H,2019-2020
TottenhamHotspur,Southampton,2,1,H,2019-2020
WolverhamptonWanderers,Watford,2,0,H,2019-2020
Everton,ManchesterCity,1,3,A,2019-2020
LeicesterCity,NewcastleUnited,5,0,H,2019-2020
ManchesterUnited,Arsenal,1,1,D,2019-2020
BrightonandHoveAlbion,TottenhamHotspur,3,0,H,2019-2020
Burnley,Everton,1,0,H,2019-2020
Liverpool,LeicesterCity,2,1,H,2019-2020
NorwichCity,Astonvilla,1,5,A,2019-2020
Watford,SheffieldUnited,0,0,D,2019-2020
WestHamUnited,CrystalPalace,1,2,A,2019-2020
Arsenal,AFCBournemouth,1,0,H,2019-2020
ManchesterCity,WolverhamptonWanderers,0,2,A,2019-2020
Southampton,Chelsea,1,4,A,2019-2020
NewcastleUnited,ManchesterUnited,1,0,H,2019-2020
Everton,WestHamUnited,2,0,H,2019-2020
Astonvilla,BrightonandHoveAlbion,2,1,H,2019-2020
AFCBournemouth,NorwichCity,0,0,D,2019-2020
Chelsea,NewcastleUnited,1,0,H,2019-2020
LeicesterCity,Burnley,2,1,H,2019-2020
TottenhamHotspur,Watford,1,1,D,2019-2020
WolverhamptonWanderers,Southampton,1,1,D,2019-2020
CrystalPalace,ManchesterCity,0,2,A,2019-2020
ManchesterUnited,Liverpool,1,1,D,2019-2020
SheffieldUnited,Arsenal,1,0,H,2019-2020
Southampton,LeicesterCity,0,9,A,2019-2020
ManchesterCity,Astonvilla,3,0,H,2019-2020
BrightonandHoveAlbion,Everton,3,2,H,2019-2020
Watford,AFCBournemouth,0,0,D,2019-2020
WestHamUnited,SheffieldUnited,1,1,D,2019-2020
Burnley,Chelsea,2,4,A,2019-2020
NewcastleUnited,WolverhamptonWanderers,1,1,D,2019-2020
Arsenal,CrystalPalace,2,2,D,2019-2020
Liverpool,TottenhamHotspur,2,1,H,2019-2020
NorwichCity,ManchesterUnited,1,3,A,2019-2020
Arsenal,WolverhamptonWanderers,1,1,D,2019-2020
Astonvilla,Liverpool,1,2,A,2019-2020
AFCBournemouth,ManchesterUnited,1,0,H,2019-2020
BrightonandHoveAlbion,NorwichCity,2,0,H,2019-2020
ManchesterCity,Southampton,2,1,H,2019-2020
SheffieldUnited,Burnley,3,0,H,2019-2020
Watford,Chelsea,1,2,A,2019-2020
WestHamUnited,NewcastleUnited,2,3,A,2019-2020
CrystalPalace,LeicesterCity,0,2,A,2019-2020
Everton,TottenhamHotspur,1,1,D,2019-2020
NorwichCity,Watford,0,2,A,2019-2020
Burnley,WestHamUnited,3,0,H,2019-2020
Chelsea,CrystalPalace,2,0,H,2019-2020
LeicesterCity,Arsenal,2,0,H,2019-2020
NewcastleUnited,AFCBournemouth,2,1,H,2019-2020
Southampton,Everton,1,2,A,2019-2020
TottenhamHotspur,SheffieldUnited,1,1,D,2019-2020
Liverpool,ManchesterCity,3,1,H,2019-2020
ManchesterUnited,BrightonandHoveAlbion,3,1,H,2019-2020
WolverhamptonWanderers,Astonvilla,2,1,H,2019-2020
Liverpool,ManchesterCity,3,1,H,
WestHamUnited,TottenhamHotspur,2,3,A,
Arsenal,Southampton,2,2,D,
AFCBournemouth,WolverhamptonWanderers,1,2,A,
BrightonandHoveAlbion,LeicesterCity,0,2,A,
CrystalPalace,Liverpool,1,2,A,
Everton,NorwichCity,0,2,A,
Watford,Burnley,0,3,A,
ManchesterCity,Chelsea,2,1,H,
SheffieldUnited,ManchesterUnited,3,3,D,
Astonvilla,NewcastleUnited,2,0,H,
NewcastleUnited,ManchesterCity,2,2,D,
Burnley,CrystalPalace,0,2,A,
Chelsea,WestHamUnited,0,1,A,
Liverpool,BrightonandHoveAlbion,2,1,H,
TottenhamHotspur,AFCBournemouth,3,2,H,
Southampton,Watford,2,1,H,
NorwichCity,Arsenal,2,2,D,
WolverhamptonWanderers,SheffieldUnited,1,1,D,
LeicesterCity,Everton,2,1,H,
ManchesterUnited,Astonvilla,2,2,D,
CrystalPalace,AFCBournemouth,1,0,H,
Burnley,ManchesterCity,1,4,A,
LeicesterCity,Watford,2,0,H,
WolverhamptonWanderers,WestHamUnited,2,0,H,
ManchesterUnited,TottenhamHotspur,2,1,H,
Chelsea,Astonvilla,2,1,H,
Southampton,NorwichCity,2,1,H,
Liverpool,Everton,5,2,H,
SheffieldUnited,NewcastleUnited,0,2,A,
Arsenal,BrightonandHoveAlbion,1,2,A,
Everton,Chelsea,3,1,H,
AFCBournemouth,Liverpool,0,3,A,
TottenhamHotspur,Burnley,5,0,H,
Watford,CrystalPalace,0,0,D,
ManchesterCity,ManchesterUnited,1,2,A,
Astonvilla,LeicesterCity,1,4,A,
NorwichCity,SheffieldUnited,1,2,A,
BrightonandHoveAlbion,WolverhamptonWanderers,2,2,D,
WestHamUnited,Arsenal,1,3,A,
Liverpool,Watford,2,0,H,
Burnley,NewcastleUnited,1,0,H,
Chelsea,AFCBournemouth,0,1,A,
LeicesterCity,NorwichCity,1,1,D,
SheffieldUnited,Astonvilla,2,0,H,
Southampton,WestHamUnited,0,1,A,
ManchesterUnited,Everton,1,1,D,
WolverhamptonWanderers,TottenhamHotspur,1,2,A,
Arsenal,ManchesterCity,0,3,A,
CrystalPalace,BrightonandHoveAlbion,1,1,D,
Everton,Arsenal,0,0,D,
Astonvilla,Southampton,1,3,A,
AFCBournemouth,Burnley,0,1,A,
BrightonandHoveAlbion,SheffieldUnited,0,1,A,
NewcastleUnited,CrystalPalace,1,0,H,
NorwichCity,WolverhamptonWanderers,1,2,A,
ManchesterCity,LeicesterCity,3,1,H,
Watford,ManchesterUnited,2,0,H,
TottenhamHotspur,Chelsea,0,2,A,
TottenhamHotspur,BrightonandHoveAlbion,2,1,H,
Astonvilla,NorwichCity,1,0,H,
AFCBournemouth,Arsenal,1,1,D,
Chelsea,Southampton,0,2,A,
CrystalPalace,WestHamUnited,2,1,H,
Everton,Burnley,1,0,H,
SheffieldUnited,Watford,1,1,D,
ManchesterUnited,NewcastleUnited,4,1,H,
LeicesterCity,Liverpool,0,4,A,
WolverhamptonWanderers,ManchesterCity,3,2,H,
BrightonandHoveAlbion,AFCBournemouth,2,0,H,
NewcastleUnited,Everton,1,2,A,
Southampton,CrystalPalace,1,1,D,
Watford,Astonvilla,3,0,H,
NorwichCity,TottenhamHotspur,2,2,D,
WestHamUnited,LeicesterCity,1,2,A,
Burnley,ManchesterUnited,0,2,A,
Arsenal,Chelsea,1,2,A,
Liverpool,WolverhamptonWanderers,1,0,H,
ManchesterCity,SheffieldUnited,2,0,H,
BrightonandHoveAlbion,Chelsea,1,1,D,
Burnley,Astonvilla,1,2,A,
NewcastleUnited,LeicesterCity,0,3,A,
Southampton,TottenhamHotspur,1,0,H,
Watford,WolverhamptonWanderers,2,1,H,
ManchesterCity,Everton,2,1,H,
NorwichCity,CrystalPalace,1,1,D,
WestHamUnited,AFCBournemouth,4,0,H,
Arsenal,ManchesterUnited,2,0,H,
Liverpool,SheffieldUnited,2,0,H,
SheffieldUnited,WestHamUnited,1,0,H,
CrystalPalace,Arsenal,1,1,D,
Chelsea,Burnley,3,0,H,
Everton,BrightonandHoveAlbion,1,0,H,
LeicesterCity,Southampton,1,2,A,
ManchesterUnited,NorwichCity,4,0,H,
WolverhamptonWanderers,NewcastleUnited,1,1,D,
TottenhamHotspur,Liverpool,0,1,A,
AFCBournemouth,Watford,0,3,A,
Astonvilla,ManchesterCity,1,6,A,
Watford,TottenhamHotspur,0,0,D,
Arsenal,SheffieldUnited,1,1,D,
BrightonandHoveAlbion,Astonvilla,1,1,D,
ManchesterCity,CrystalPalace,2,2,D,
NorwichCity,AFCBournemouth,1,0,H,
Southampton,WolverhamptonWanderers,2,3,A,
WestHamUnited,Everton,1,1,D,
NewcastleUnited,Chelsea,1,0,H,
Burnley,LeicesterCity,2,1,H,
Liverpool,ManchesterUnited,2,0,H,
Astonvilla,Watford,2,1,H,
AFCBournemouth,BrightonandHoveAlbion,3,1,H,
Everton,NewcastleUnited,2,2,D,
SheffieldUnited,ManchesterCity,0,1,A,
CrystalPalace,Southampton,0,2,A,
Chelsea,Arsenal,2,2,D,
LeicesterCity,WestHamUnited,4,1,H,
TottenhamHotspur,NorwichCity,2,1,H,
ManchesterUnited,Burnley,0,2,A,
WolverhamptonWanderers,Liverpool,1,2,A,
WestHamUnited,Liverpool,0,2,A,
LeicesterCity,Chelsea,2,2,D,
AFCBournemouth,Astonvilla,2,1,H,
CrystalPalace,SheffieldUnited,0,1,A,
Liverpool,Southampton,4,0,H,
NewcastleUnited,NorwichCity,0,0,D,
Watford,Everton,2,3,A,
WestHamUnited,BrightonandHoveAlbion,3,3,D,
ManchesterUnited,WolverhamptonWanderers,0,0,D,
